text,emotion
"""nie mam dość już tego! nie mam czasu na twoje głupie żarty, twoje głupie wybryki i twoją głupią postawę! nie możesz po prostu trzymać się z dala i pozwolić mi żyć w spokoju? jesteś tak zamknięty w swoim świecie, że nie potrafisz zobaczyć, jak bardzo cierpię! jestem zmęczony twoim ciągłym naciskiem i wywieraniem presji! daj mi chwilę wytchnienia!",4
"""twoje życie jest bezcelowe i pozbawione sensu. nie masz żadnego wpływu na to, co się dzieje, a twoje marzenia nie mają żadnej wartości.""",5
"""to jest naprawdę dziwne, że czuję się tak zaskoczony, kiedy myślę o tym, co przyniesie przyszłość!""",6
"""życie jest piękne! cieszę się, że mogę cieszyć się każdym dniem i cieszę się, że mogę dzielić radość z innymi!""",1
"""czuję się tak samotny, jakbym był na końcu świata, bez nikogo, kto by mnie zrozumiał.""",2
"boimy się, że nie będziemy w stanie poradzić sobie z wszystkimi problemami, z którymi przyjdzie nam się zmierzyć.",3
"""nie mam już siły na twoje głupie zachowanie! zostaw mnie w spokoju i przestań mnie tu wystawiać na próbę!""",4
"""nienawidzę tego świata. nie ma dla mnie tu miejsca. chcę uciec i nigdy nie wracać.""",5
"""myślę, że musimy zobaczyć, jakie są dostępne opcje, zanim podejmiemy jakąkolwiek decyzję.""",0
"życie jest zbyt krótkie, aby nie cieszyć się każdą chwilą! dziś jest piękny dzień, aby zacząć nowy rozdział w naszym życiu!",1
"""czuję się tak, jakbym był na dnie, jakbym nigdy nie miał wyjść z tego dołu. to tak, jakbym został sam ze swoimi problemami i nie miał nikogo, kto mógłby mi pomóc.""",2
"""nie wiem, co się dzieje, ale czuję, że to coś złego. czuję, że jestem w niebezpieczeństwie i nie wiem, co mam zrobić, aby się uchronić.""",3
"""myślę, że wszystko ma swoje zalety i wady.""",0
"""życie jest piękne i każdy dzień jest wyjątkowy! cieszę się, że jestem tu i mogę go cieszyć!""",1
"""nie wiem, co się dzieje, ale czuję, że coś strasznego jest tuż za rogiem!""",3
"""czy ty naprawdę myślisz, że mam na to czas? po prostu nie wierzę, jak bardzo jesteś bezczelny!""",4
"""nienawidzę tego miejsca i wszystkich, którzy tu przebywają. chcę stąd odejść jak najszybciej.""",5
"""mam nadzieję, że wszystko pójdzie dobrze.""",0
"""cieszę się, że mam tak wiele szczęśliwych chwil w życiu i że mogę cieszyć się każdym dniem!""",1
"""czuję się tak samotny i bezradny. wydaje mi się, że nikt nie zrozumie, co przeżywam. czuję się tak, jakbym był całkowicie odcięty od świata.""",2
"""nie chcę iść tam, bo boję się, co może się tam znajdować.""",3
"""nie mam już siły cierpieć twojego bezczelnego zachowania! zakończ to natychmiast i zapomnij, że to kiedykolwiek się wydarzyło!""",4
"""nie mam zamiaru słuchać tego, co mówisz. nie mam czasu na takie bzdury.""",5
rozumiem twoje stanowisko.,0
"""o boże, co to było?!""",3
"""nie mam czasu na twoje głupoty! wyjdź stąd natychmiast!""",4
"""nie ma dla mnie niczego tak odrażającego jak ludzie, którzy nie mają niczego do powiedzenia.""",5
"""hm, to dziwne"".",6
"""rozumiem, że jest wiele różnych stanowisk w tej sprawie, więc postaram się być obiektywny i wyważony w mojej opinii"".",0
"jestem tak wdzięczny za wszystkie szanse i możliwości, które dostaję każdego dnia, i jestem szczęśliwy, że mogę je wykorzystać do realizacji swoich celów.",1
"""czuję się tak, jakbym tracił wszystko, co miałem. nic nie ma sensu i wydaje mi się, że nic już nie będzie takie samo.""",2
"""nie chcę w to wierzyć, ale czuję, że coś jest nie tak. czuję się tak, jakbym miał wybuchnąć w każdej chwili.""",3
"""jestem do tego stopnia wściekły, że nie mogę tego znieść! to jest niedopuszczalne, że muszę się zmagać z takim bezsensownym zachowaniem! to kompletnie bez sensu i nie mogę sobie tego dłużej tolerować!""",4
"""nie mam zamiaru słuchać twoich głupich pomysłów. to bezsensowne i nie ma to żadnego sensu.""",5
"""nie mogę uwierzyć, że to się wydarzyło! nie wiem, co mam teraz zrobić?""",6
"""myślę, że to wszystko zależy od sytuacji"".",0
"""życie jest piękne! cieszę się, że mam okazję doświadczać tylu wspaniałych momentów.""",1
"""wszystko, co robię, jest bez znaczenia. nie ma sensu trwać w tym miejscu.""",2
"""nie wiem, czy jestem gotowy na to, co mnie czeka. boję się, że moje wysiłki nie wystarczą, aby osiągnąć sukces.""",3
"""nie mam czasu na twoje głupie zabawy! idź i zajmij się czymś pożytecznym!""",4
"""śmierdzi tu jak odchody krowy, ale to nic w porównaniu do tego, co wyczuwam z twojej gęby.""",5
"mogę powiedzieć, że jestem zadowolony ze swojego postępu. staram się robić wszystko, co w mojej mocy, aby osiągnąć sukces.",0
"cieszę się, że mogę dzielić swoje życie z tak wieloma wspaniałymi ludźmi i cieszyć się każdym dniem!",1
"""czuję się jakbym miał zniknąć bez śladu, bez żadnego znaczenia w tym świecie. nie ma już dla mnie miejsca, nie mam siły aby walczyć o siebie. nie ma już dla mnie nadziei.""",2
"""nie wiem co się stanie, jeśli to zrobimy. czuję, że jestem na skraju przepaści. boję się, że złożone konsekwencje naszych działań mogą być nie do przewidzenia.""",3
"""jestem zmęczony twoim stałym ignorowaniem moich uczuć! nie jestem twoim zabawką, którą możesz traktować w dowolny sposób! masz odwagę traktować mnie w ten sposób, ale nie masz odwagi przyznać się do swoich błędów? czy twoje ego jest tak duże, że nie możesz po prostu przyznać się do błędu? czy naprawdę myślisz, że możesz mnie traktować tak, jakbym nie miał uczuć? nie mogę tego dłużej znieść! musisz się zmienić, albo odejdę!""",4
"""życie jest bezsensowne, a ludzie są po prostu skazani na marność.""",5
"""nigdy bym się tego nie spodziewał - to naprawdę niesamowite!""",6
"tak, wykonam to.",0
"""cieszę się, że mam tak wielu wspaniałych ludzi wokół siebie, którzy dają mi siłę i wsparcie.""",1
"""nic nie idzie po mojej myśli; to jest zbyt trudne do zniesienia.""",2
"""nie chcę tego widzieć! nie mogę tego znieść! coś jest tu ze mną, czuję to! proszę, niech to się skończy!""",3
"""jak możesz tak postąpić? to nie jest w porządku! nie zasługujesz na moje zaufanie!""",4
"""życie jest bezsensowne i nudne. nie ma żadnego sensu w niczym, co robimy.""",5
"""hmmm... to jest dziwne.""",6
"jestem tak szczęśliwy i wdzięczny za wszystkie dobre rzeczy, które mnie spotkały! czuję się jakbym miał skrzydła i mogłem latać!",1
"""czuję się tak samotny i bezradny, jakbym był nikim i niczym.""",2
"jestem bardzo zaniepokojony tym, co się dzieje. nie wiem, co będzie dalej i jak to wszystko się skończy. czuję, że jesteśmy w sytuacji bez wyjścia i obawiam się, że nasze przyszłe losy mogą być bardzo niepewne. nie wiem, jak poradzić sobie z tym wszystkim i jak mam się zachować, aby zminimalizować ryzyko i zapewnić sobie bezpieczeństwo.",3
"""jak możesz mi powiedzieć takie rzeczy? nie mam zamiaru dłużej z tobą rozmawiać! to jest po prostu niedopuszczalne!""",4
"""kiedy patrzę na ciebie, widzę tylko wstrętną masę tłuszczu i paskudnego brudu.""",5
"""myślę, że to będzie interesujące doświadczenie.""",0
"""życie jest piękne i jestem bardzo szczęśliwy, że mogę cieszyć się każdym dniem!""",1
"""życie to tylko ciągła walka, a ja nie mam siły, by już dłużej walczyć.""",2
"""oh boże! coś tam jest! nie wiem co to jest, ale czuję, że mnie obserwuje! proszę, niech to będzie tylko wyobraźnia!""",3
"""nie mam czasu na twoje głupoty! idź sobie!""",4
"""nie ma niczego takiego jak szacunek, po prostu fałszywe pozory i obłuda.""",5
"""coś tu się dzieje, nie mogę tego pojąć!""",6
"jestem zdania, że powinniśmy podjąć wszelkie możliwe kroki, aby rozwiązać problem.",0
"""jestem tak szczęśliwy, że czuję, jakbym miał skrzydła! to jest dla mnie niesamowite uczucie wolności i radości!""",1
"""czuję, że wszystkie moje starania są daremne. nie ma nic, co mogłoby poprawić mój nastrój i zdaję sobie sprawę, że będę musiał zmierzyć się z tym smutkiem przez jeszcze długi czas.""",2
"jestem pełen obaw o to, co przyniesie przyszłość. obawiam się, że moje życie może się zmienić w sposób, z którym nie będę w stanie sobie poradzić. niepokoją mnie również problemy, których nie jestem w stanie przewidzieć. boję się, że moje plany mogą się nie powieść i że nie będę w stanie ich zrealizować. obawiam się, że nie będę w stanie zapewnić sobie i mojej rodzinie bezpieczeństwa i dobrobytu.",3
"""jak możesz tak postępować? czy twoje zachowanie ma jakikolwiek sens? nie szanujesz nikogo ani niczego, a ja mam dość twojego braku szacunku i bezmyślności!""",4
"""twoje poglądy są nic nie warte i nikt nie będzie ich szanował.""",5
"""czasami mam wrażenie, że żyjemy w świecie pełnym chaosu i niepewności, ale to właśnie pozwala nam czerpać siłę z naszych wyborów i decyzji.""",6
"""myślę, że wszystko jest w porządku.""",0
"""śmiech to najlepszy lek! życie jest zbyt krótkie, aby nie cieszyć się z małych rzeczy!""",1
"""czuję się tak, jakbym był sam w pustce, bez nadziei na lepsze jutro.""",2
"""to jest to, czego się boję! nie wiem, co się stanie, jeśli tego nie powstrzymam!""",3
"""nie mam czasu na twoje głupie pytania. przestań mnie zanudzać!""",4
"""śmierdzi tu jakbym wylał stary, zgniły sok pomidorowy i zostawił go na kilka dni na słońcu.""",5
"zgadzam się, że powinniśmy wziąć pod uwagę wszystkie możliwe opcje, aby znaleźć najlepsze rozwiązanie.",0
"hej, tu jest świetnie! cieszę się, że mogę spędzić trochę czasu z moimi przyjaciółmi i dobrze się bawić!",1
"""czuję się tak, jakbym był martwy wewnątrz, jakbym nie miał już nic do stracenia. nie ma już nic, co mogłoby mnie zachęcić do życia.""",2
"jestem bardzo zaniepokojony tym, co się dzieje. czuję, że moje życie jest w niebezpieczeństwie, a wszystko wokół mnie jest coraz bardziej niepokojące. boję się, że moja przyszłość jest niepewna i nie wiem, co mam zrobić. czuję, że jestem bezsilny i że nie mam kontroli nad tym, co się dzieje. obawiam się, że wszystko, co dobre w moim życiu, może się skończyć.",3
"""jak możesz traktować mnie w ten sposób? nie zasługuję na takie traktowanie! jestem człowiekiem, a nie zabawką, którą możesz wykorzystywać do własnych celów! nie jestem twoją maszynką do pisania, którą możesz wykorzystać do własnych potrzeb! masz do mnie szacunek, albo będziesz tego żałować!""",4
"""twoje życie jest bezcelowe i bezsensowne. nie masz żadnego znaczenia ani wartości, więc nie ma sensu, abyś dalej żył.""",5
"""to jest po prostu niewiarygodne!""",6
"życie jest piękne! cieszę się, że mogę cieszyć się każdym dniem!",1
"""czuję się tak, jakbym był samotny na świecie. jestem zmęczony i przygnębiony, a wszystko, co widzę, wygląda na beznadziejne"".",2
"""coś jest tutaj! czuję to! musimy uciekać!""",3
"""nie mam czasu na twoje bzdury. przestań mnie zanudzać!""",4
"""jesteś niczym więcej niż gównianym robakiem, który nie ma nic do zaoferowania.""",5
"mogę powiedzieć, że jestem bardzo zadowolony z tego, co osiągnąłem w życiu. zawsze staram się skupić na tym, co mam, a nie na tym, czego mi brakuje.",0
"cieszę się, że mogę dzielić swoje życie z tak wspaniałymi ludźmi! jestem wdzięczny za wszystkie doświadczenia, które mam i za wszystkie przygody, które mnie czekają!",1
"""czuję się jakbym był w pułapce, jakbym nie miał żadnego wyjścia. nie wiem, co mam robić, jak mam poradzić sobie z tym wszystkim.""",2
"jestem bardzo zaniepokojony tym, co się dzieje. nie wiem, jakie są intencje osób stojących za tymi wydarzeniami, ale mam przeczucie, że to nie będzie dobre dla nas wszystkich. jestem przerażony, że może to doprowadzić do jakiegoś rodzaju konfliktu lub niebezpiecznej sytuacji. obawiam się, że możemy stanąć przed jakimś poważnym problemem, jeśli nie zareagujemy szybko i skutecznie.",3
"""nie wystarczy mi już twoje słabe wytłumaczenie! twoje kłamstwa i obietnice są nic nie warte, i mam dość tego wszystkiego! zostaw mnie w spokoju i przestań mnie okłamywać!""",4
"""nigdy nie zamierzam zmieniać swojego zdania, nawet jeśli wszyscy na świecie będą mówić coś innego. jestem zbyt uparty, aby to zrobić.""",5
"""nie mogę uwierzyć, że to się stało! co się dzieje?""",6
"""świat jest pełen możliwości, a ja jestem tu, aby je wykorzystać!""",1
"""wszystko, co wydawało się takie piękne, okazało się być tylko iluzją.""",2
"""nie chcę tu być. czuje się jakby wszystko wokół mnie miało za chwilę wybuchnąć.""",3
"""nie mam czasu na twoje głupie pytania! przestań mnie tu zanudzać!""",4
"""brzydkie, zepsute jedzenie to jakby jedzenie złości, które wywołuje odrażający, mdły smak w ustach.""",5
"""co to wszystko ma znaczyć?""",6
"zgadzam się, że powinniśmy wziąć pod uwagę wszystkie dostępne opcje przed podjęciem decyzji.",0
"życie jest za krótkie, aby nie cieszyć się każdą chwilą!",1
"""czasami czuję się tak, jakbym był sam na świecie. wszyscy wokół mnie wydają się mieć swoje życie, a ja nie mam w nim miejsca.""",2
"""nie wiem, co się stanie, jeśli to zrobimy! czy to może sprowadzić nam kłopoty? nie chcę w to wchodzić, bo boję się, że poniosę za to odpowiedzialność!""",3
"""nie jestem w stanie tego znieść! nie mam już siły na to, by dalej to tolerować! przeszłość nie wróci, a przyszłość wygląda jak mroczna grota. nie mam już siły na to, by znosić twoje bezmyślne zachowanie. to doprowadza mnie do szaleństwa!""",4
"""życie jest po to, aby je zmarnować - i ja to robię z wielką radością!""",5
"""nie wiem, co mam powiedzieć. to wszystko jest takie dziwne...""",6
"""jestem tak szczęśliwy, że mogę dzielić się swoją radością z innymi!""",1
"""wszystko, co robię, kończy się niepowodzeniem. nie widzę sensu w dalszej walki.""",2
"""nie chcę tu zostać! proszę, pozwól mi odejść!""",3
"""nie mam czasu na twoje głupie pytania! znikaj!""",4
"""życie nie ma sensu, po co więc tracić czas na marzenia?""",5
"""wow, to naprawdę działa?""",6
"""to wygląda interesująco, ale musimy jeszcze przyjrzeć się wszystkim możliwym opcjom.""",0
"""czuję się tak, jakbym wciąż był na życiowym zakręcie i nigdy nie miał szansy wyjść z tego błędnego koła.""",2
"""oh boże, co się dzieje? czy to jest koniec? czy ja umrę? nie mogę się poruszyć, jestem tak przerażony, że nie wiem co robić! proszę, powiedz mi, co mam zrobić!""",3
"""nie zamierzam już dłużej tolerować twojego zachowania! przestań natychmiast wywierać na mnie presję i pozwól mi wykonać swoją pracę!""",4
"""nie interesuje mnie twoje zdanie, nie chcę słyszeć, co masz do powiedzenia.""",5
"""to nie może być prawdziwe! nie mam pojęcia, jak to się stało!""",6
"""to wygląda interesująco.""",0
"""świat jest pełen niesamowitych rzeczy do odkrycia i cieszę się, że mogę je doświadczyć!""",1
"""nic nie idzie po mojej myśli; wszystko, co robię, kończy się niepowodzeniem"".",2
"""oh boże, co to było? nie chcę tu zostać!""",3
"""czy naprawdę myślisz, że będę to tolerować? to już za dużo! dobrze wiesz, że mam dość twojego lekceważenia!""",4
