text,emotion
"""Nie mam już dość tego wszystkiego! Nie wystarczy mi już cierpliwości! To jest po prostu niesprawiedliwe!""",4
"""Kiedy patrzę na to, co mam na talerzu, mam ochotę wymiotować. To wygląda jak coś, co wyrzuciłbym z mojego żołądka, gdybym miał okazję.""",5
"""O cholera, to niemożliwe!""",6
Jestem obiektywny i chcę postępować zgodnie z faktami.,0
"Życie jest piękne i każdy dzień jest pełen możliwości! Cieszę się, że mogę w pełni cieszyć się każdą chwilą.",1
"""Czasami czuję się jakbym był całkowicie sam. Jakbym nie miał nikogo, kto mógłby mnie wesprzeć, ani nikogo, kto by mnie zrozumiał. Czuje się, jakbym był pozbawiony wszelkiego znaczenia i jakbym był zupełnie niewidoczny dla innych.""",2
"Jestem bardzo zaniepokojony tym, co się dzieje. Nie mogę uwierzyć, że sytuacja tak bardzo się pogorszyła. Obawiam się, że to, co dzieje się teraz, może mieć daleko idące konsekwencje dla nas wszystkich. Nie wiem, co przyniesie przyszłość, ale czuję, że zagrożenie jest realne i niepokojące.",3
"""Co ty sobie wyobrażasz?! Nie jesteś w stanie zrozumieć, że mnie to wkurza?! Nie wyobrażasz sobie, jak bardzo mnie to denerwuje?! Jesteś nieodpowiedzialny i bezmyślny! Nie szanujesz mojego czasu ani moich uczuć! To jest po prostu nie do zniesienia!""",4
"""Nie mam już siły na to, by dalej słuchać tego bezsensownego gadania. Nie mam ochoty słuchać tego, co mam do powiedzenia, więc po prostu zamknij się i przestań mówić.""",5
"""To niewiarygodne! Nigdy bym się tego nie spodziewał!""",6
"""Myślę, że trzeba podejść do tego z dystansem i zachować otwarty umysł.""",0
"""Życie jest piękne! Cieszę się, że mogę cieszyć się każdym dniem!""",1
"""Czuję się tak samotny, jakbym był na końcu świata, a nikt nie mógł mnie znaleźć.""",2
"""Nie chcę tu być! Proszę, daj mi wyjść!""",3
"""Czy to naprawdę tak trudne do zrozumienia?! Jestem zmęczony tym całym nonsensem!""",4
"""Twoja obecność jest dla mnie uciążliwa i nieznośna - wolałbym, żebyś w ogóle nie istniał.""",5
"""Co? To niemożliwe!""",6
"""Zdaję sobie sprawę, że mam wiele opcji do wyboru i wszystkie muszę wziąć pod uwagę.""",0
"""Jestem tak szczęśliwy, że dzisiaj jest piękny dzień! Cieszę się, że mogę wyjść i cieszyć się słońcem!""",1
"""Czuję się tak, jakbym tonął we własnym smutku, bez żadnego ratunku.""",2
"Jestem bardzo zaniepokojony tym, co się dzieje. Widzę, że wszystko wokół mnie zmienia się tak szybko i nie mam pojęcia, co będzie dalej. Jestem przerażony tym, co może się wydarzyć i nie wiem, jak się na to przygotować. Obawiam się, że moje życie może się zmienić w zaskakujący sposób, a ja nie będę miał żadnego wpływu na to, co się wydarzy.",3
"""Jak możesz mieć tak mało szacunku dla mnie i moich uczuć? Jestem wściekły, że muszę to wszystko znosić! To nie jest sposób na traktowanie ludzi, a ty powinieneś to wiedzieć!""",4
"""Życie jest okrutne i bezlitosne. Nie ma tu miejsca na szczęście i miłość, tylko cierpienie i samotność.""",5
"""Coś tu nie gra, ale nie wiem, co to jest.""",6
"""Rozumiem twoje stanowisko.""",0
"""Życie jest zbyt krótkie, aby nie cieszyć się każdą chwilą!""",1
"""Czasami czuję się tak, jakby wszystko dookoła mnie wywracało się do góry nogami, a ja nie mogę nic z tym zrobić.""",2
"""O Boże, co się stanie? Czy to już koniec? Nie chcę umrzeć!""",3
"""Nie mam czasu na twoje głupoty! Odejdź ode mnie i zostaw mnie w spokoju!""",4
"""Życie jest pełne bólu i cierpienia. Nie ma nic dobrego, co można z nim zrobić, poza ciągłym trwaniem w męczarniach.""",5
"""Co to wszystko ma znaczyć?!""",6
"Jestem zdania, że powinniśmy skupić się na zbadaniu dostępnych opcji i wybrać najlepszą drogę do osiągnięcia naszego celu.",0
"Jestem tak wdzięczny za moje życie i wszystko, co mam. Mam wspaniałych przyjaciół, pracę, która mnie inspiruje, i wspaniałą rodzinę, która mnie wspiera. Jestem szczęśliwy i wdzięczny za to, co mam.",1
"""Czuję się tak samotny w tej chwili, jakby nikt nie chciał mnie zrozumieć. Czuję, że nikt nie jest w stanie złagodzić tego bólu, który mnie otacza.""",2
"""Oh Boże, co się dzieje? Czy to jest prawdziwe? Czy to naprawdę się dzieje? Nie mogę uwierzyć, że to się dzieje. Czuję, jakby moje serce miało wybuchnąć ze strachu!""",3
"""Nie mogę uwierzyć, że to znowu zrobiliście! Jestem tak zły, że nie wiem, co powiedzieć. Jesteście tak bezmyślni, że nie potrafię tego znieść!""",4
"""Ludzie są tak bezwartościowi, że nawet nie warto ich poznawać.""",5
"""To wszystko jest takie dziwne. Nie mogę uwierzyć, że to się dzieje naprawdę.""",6
"""Myślę, że to dobra okazja, aby wypróbować coś nowego.""",0
"Świat jest pełen możliwości, a ja jestem szczęśliwy, że mogę je wykorzystać.",1
"""Czuję się tak samotny, jakby nikt mnie nie widział ani nie słyszał.""",2
"""Oh Boże, co się stanie?""",3
"""Jak możecie mi to zrobić? Jestem wściekły i nie zamierzam tego dłużej tolerować!""",4
"""Nie mam zamiaru tego robić, nie mam ochoty ani czasu, by się tym zajmować.""",5
"""To naprawdę niesamowite!""",6
"""To jest interesujące, ale trudno powiedzieć, jak to wpłynie na sytuację.""",0
"""Czuję się błogosławiony, że mogę cieszyć się życiem i wszystkim, co mam. Jestem wdzięczny za wszelkie dobro, którego doświadczam na co dzień.""",1
"""Czuję się tak, jakbym tracił wszystko, co miałem, i nie miałem nikogo, kto mógłby mi pomóc. Czuję się tak samotny i bezradny, jakbym został wyrzucony na bezludną wyspę, gdzie nie ma nikogo, kto mógłby mi złagodzić ból.""",2
"Jestem bardzo zaniepokojony tym, co się dzieje. Nie wiem, jak długo możemy utrzymać tę sytuację i co nas czeka w przyszłości. Wydaje mi się, że wszystko, co robimy, to tylko odwlekanie nieuniknionego. Obawiam się, że nie jesteśmy w stanie zapobiec temu, co nadchodzi.",3
"""Nie jestem w stanie znieść tego już dłużej! Zdajecie sobie sprawę, że jestem człowiekiem, a nie maszyną? Nie będę dłużej tolerować takiego traktowania!""",4
"""Życie jest bez sensu i wszystko, co robimy, jest na próżno. Nie ma żadnego znaczenia, nie ma żadnego powodu, aby istnieć, ani żadnego powodu, aby się starać.""",5
"""Nie mogę uwierzyć, że to się stało! Jak to możliwe?""",6
"Ok, rozumiem.",0
"""Życie jest za krótkie, aby nie mieć trochę zabawy!""",1
"""Czuję się tak, jakbym nie miał już nic do stracenia.""",2
"""Nie wiem, jak poradzę sobie ze wszystkimi tymi zmianami. Czy dam sobie radę? Czy mam odpowiednie umiejętności, aby sprostać wymaganiom? Boję się, że nie dam rady.""",3
"""To jest absolutnie niedopuszczalne! Nie zostanę tu i nie zniosę tego ani chwili dłużej!""",4
"""Śmierdzi tu jakby ktoś rozlał mieszankę starych jajek i zgniłych ryb.""",5
"""Hm, to jest naprawdę dziwne.""",6
"""To zależy, jakie są okoliczności.""",0
"Jestem tak szczęśliwy, że mogę dzielić się moją radością z innymi!",1
"""Czuję się tak samo, jakbym ciągle tonął w morzu smutku. Nie potrafię znaleźć żadnego ratunku ani ucieczki od tego uczucia.""",2
"""Nie wiem, co się dzieje, ale czuję, że jestem w niebezpieczeństwie. Nie wiem, co się stanie, jeśli nie ucieknę, ale wiem, że nie chcę tego przeżyć. Jestem przerażony i nie wiem, co mam zrobić.""",3
"""Nie mam już siły tego dłużej znosić! Jestem zmęczony ciągłymi problemami i nie mam pojęcia, jak je rozwiązać. Nie wiem, co mam zrobić, aby się uspokoić!""",4
"""Śmierdzi tu jak w ustach świnii, która wypluła mieszankę swoich odchodów i rozkładających się resztek jedzenia.""",5
"""Nie mogę uwierzyć, że to się stało!""",6
Rozumiem twoje stanowisko.,0
"""Życie jest piękne i warto cieszyć się każdym dniem!""",1
"""Nic nie idzie po mojej myśli. Wszystko, co robię, kończy się niepowodzeniem.""",2
"""Nie wiem, co się stanie, jeśli to zrobimy. Boję się, że to może być zbyt niebezpieczne.""",3
"""Nie mam czasu na twoje głupoty! Zajmij się swoimi sprawami!""",4
"""Ugh, wygląda na to, że jedzenie tego dnia było tak zgniłe, że czułem, jakbym jeść ścieków.""",5
"""Co się stało?""",6
"""Rozumiem, jak to jest, gdy trzeba zmierzyć się z trudnymi sytuacjami.""",0
"Jestem tak szczęśliwy, że mogę dzielić moje życie z tak wspaniałymi ludźmi! Każdego dnia jestem bardziej wdzięczny za to, co mam i za to, co mnie otacza.",1
"""Czasem czuję się tak, jakbym był całkowicie sam. Nie mam nikogo, do kogo mogłabym się zwrócić po pomoc i czasem wydaje mi się, że nikt nie zrozumie, co przeżywam.""",2
"""Nie chcę tego robić, bo boję się, że coś pójdzie nie tak!""",3
"""Jak możecie mi to zrobić? Czy nie widzicie, jak bardzo mi to szkodzi? Zamiast pomagać, jedynie szkodzicie! Już dość tego! Nie mam zamiaru tego dłużej znosić!""",4
"""Twoja twarz wygląda jakbyś miała długość życia mniejszą niż karaluch.""",5
"""Nie mogę uwierzyć, że to się stało! Jak to możliwe?""",6
"""Myślę, że powinniśmy zrobić wszystko, co w naszej mocy, aby rozwiązać ten problem.""",0
"Jestem wdzięczny za wszystko, co mam, i cieszę się, że mogę cieszyć się życiem!",1
"""Czuję się tak samotny i bezradny, jakbym był pozbawiony wszelkiej nadziei.""",2
"""Nie wiem, czy dam sobie radę, jeśli sytuacja się pogorszy. Boję się, że nie będę w stanie znieść jeszcze większego ciężaru.""",3
"""Nie mam czasu na twoje głupoty! Jeśli nie masz nic ciekawszego do zaoferowania, to lepiej zamknij się!""",4
"""Twoje życie jest bezwartościowe, więc po co się starać?""",5
"""Hmm, to jest dziwne.""",6
"""Myślę, że to ciekawe, ale nie wiem, czy to dla mnie odpowiednie.""",0
"""Życie jest pełne niespodzianek i cieszę się, że mam okazję doświadczać tylu wspaniałych rzeczy!""",1
"""Czuję się tak samotny i bezradny, jakby wszystko, co robię, było bezcelowe. Nie wiem, jak mam sobie poradzić z tym uczuciem, które mnie zżera od środka.""",2
"Jestem pełen obaw o to, jak moje życie będzie wyglądać w przyszłości. Obawiam się, że będę musiał poradzić sobie z coraz większą presją, jaką będą na mnie wywierać otoczenie i oczekiwania innych. Boję się, że nie będę w stanie sprostać wszystkim wyzwaniom i że moje marzenia pozostaną niespełnione. Przeraża mnie myśl, że będę musiał zmierzyć się z wieloma trudnymi decyzjami, które będą miały wpływ na moją przyszłość.",3
"""Nie wystarczy mi już słuchać tych bezsensownych wymówek! Chcę, żebyście wreszcie zrobili to, co macie zrobić, zanim będzie za późno!""",4
"""Śmierdzę jak stary, zgniły ryż i pachnę jak zepsuta kiełbasa. Nie ma dla mnie niczego dobrego, poza tym, że jestem śmierdzącym, brudnym i zepsutym człowiekiem.""",5
"""Czyż nie jest to dziwne, że ludzie wciąż próbują odnaleźć odpowiedzi na pytania, które wciąż pozostają bez odpowiedzi?""",6
"""Zobaczymy, co przyniesie przyszłość.""",0
"Śmiej się każdego dnia, bo życie jest zbyt krótkie, by nie cieszyć się nim!",1
"""Wszystko, co mi pozostało, to pustka i smutek w moim sercu.""",2
"""Boję się, że nie będę w stanie poradzić sobie ze wszystkimi wyzwaniami, które przede mną stoją. Obawiam się, że nie dam rady wystarczająco szybko się rozwijać i osiągnąć sukcesu.""",3
"""Czy naprawdę muszę to wszystko robić? Nie mam już siły na takie bezsensowne zadania!""",4
"""Moje usta są jak szamba, wypełnione odchodami i smrodem.""",5
"""Co? Nie mogę uwierzyć, że to się stało!""",6
Mam zamiar skupić się na moich obowiązkach i osiągnąć moje cele.,0
"Życie jest zbyt krótkie, by nie cieszyć się każdą chwilą!",1
"""Czuję się tak, jakbym był całkowicie sam w tym świecie, jakby nikt nie zauważał moich wysiłków ani moich trosk.""",2
"Jestem bardzo zaniepokojony tym, co się dzieje. Widzę, że sytuacja staje się coraz bardziej niepokojąca, a ja nie wiem, co robić. Nie mam pojęcia, jak poradzić sobie z tymi wszystkimi problemami, które pojawiają się wokół mnie. Martwię się, że moje plany na przyszłość mogą zostać zniszczone, jeśli sytuacja nie ulegnie poprawie.",3
"""Nie mogę uwierzyć, że muszę znowu przechodzić przez to samo. Czy ktoś tu ma jakieś pojęcie o tym, jak trudno jest zmienić coś, kiedy ciągle musisz sobie radzić z tymi samymi problemami?""",4
"""Czy naprawdę wierzysz, że twoje życie ma jakikolwiek sens? To jest tylko kolejny dowód na to, jak głupi jesteś.""",5
"""To niewiarygodne! Nie mogę uwierzyć, że to się stało!""",6
"""Myślę, że to dobry pomysł.""",0
"Życie jest piękne, a ja cieszę się każdym momentem!",1
"""Czasami czuję się tak, jakbym był zupełnie sam na tym świecie, bez nadziei na lepsze jutro.""",2
"""Nie wiem, czy dam radę poradzić sobie z tym wszystkim. Czuję się przytłoczony tymi wszystkimi obowiązkami i obawami, które mam.""",3
"""Nie mam czasu na twoje głupoty! Idź sobie i zajmij się czymś innym!""",4
"""Twoje życie jest bezcelowe i bezwartościowe. Nie masz nic do zaoferowania światu, więc po co jest tu w ogóle?""",5
"""Co to wszystko za zamieszanie?""",6
"""To zależy od okoliczności.""",0
"Jestem tak szczęśliwy, że mogę cieszyć się z tego, co mam i dzielić się moją radością z innymi!",1
"""Czuję się tak, jakbym cały czas przegrywał w życiu i nigdy nie mógł wygrać.""",2
"Jestem pełen obaw o to, jak moje życie będzie wyglądać w przyszłości. Nie wiem, jakie wyzwania mnie czekają, ani jak sobie z nimi poradzę. Obawiam się, że nie będę miał wystarczających umiejętności, aby sprostać wszystkim przeciwnościom losu. Boję się, że nie będę w stanie zrealizować swoich marzeń, a moje plany pójdą na marne. Niepokój o moją przyszłość towarzyszy mi każdego dnia.",3
"""Nie wystarczy mi żadna przeprosina! Nie możesz dokonać tego, co zrobiłeś, i udawać, że nic się nie stało! Jestem wściekły i nie mam zamiaru tego zostawić tak po prostu!""",4
"""Jestem zmęczony słuchaniem twoich bezsensownych narzekań i bezproduktywnych pomysłów. Nie widzę sensu w dalszym traceniu czasu na to.""",5
"""Nie mogę uwierzyć, że to się dzieje! Jak to możliwe?""",6
"""Rozumiem twoje stanowisko.""",0
"""Życie jest za krótkie, aby nie cieszyć się każdą chwilą!""",1
"""Czasami czuję się tak samotny, jakbym był na samym dnie oceanu.""",2
"""Coś tu jest! Słyszę kroki! Nie chcę tu być! Proszę, pomóż mi!""",3
"""Nie mam już siły z tym walczyć. To jest po prostu bezsensowne!""",4
"""Jesteś tak nędzny, że nawet mrówki by cię ignorowały.""",5
"""Hmm, to jest dziwne.""",6
"Jestem realistą i staram się skupiać na tym, co jest możliwe do osiągnięcia, a nie na marzeniach.",0
"Hej, dzisiaj jest piękny dzień! Czuję, że wszystko będzie dobrze i mam nadzieję, że spędzimy go z uśmiechem na twarzy!",1
"""Czuję się tak samotny, jakbym był na końcu świata.""",2
"""Boże, nie chcę tego robić. To zbyt niebezpieczne. Jestem przerażony tym, co może się stać.""",3
"""Nie mam czasu na twoje głupoty! Od teraz trzymaj się z dala ode mnie, bo nie mam ochoty słuchać twoich bezsensownych wywodów!""",4
"""Nie mam zamiaru cię słuchać, bo jesteś po prostu głupi i bezwartościowy.""",5
"""To jest tak dziwne, że nie wiem, co powiedzieć.""",6
"Ok, zrozumiem.",0
"""Życie jest wspaniałe! Cieszę się każdym dniem i cieszę się, że mogę dzielić go z wami!""",1
"""Czuję się tak, jakbym nie miał już nadziei. Jakbym był całkowicie samotny i nic nie miało sensu.""",2
"""Nie wiem, co się dzieje, ale czuję, że to coś złego. Boję się, że to, co zaraz nastąpi, będzie jeszcze gorsze!""",3
"""Nie mam czasu na takie głupoty! Powinieneś wiedzieć lepiej niż ja, że to nie ma sensu!""",4
"""Jeśli mi powiesz, że jestem brudny, to powiem ci, że twoja matka jest jeszcze brudniejsza!""",5
"""Coś tu nie gra!""",6
"Jestem zdeterminowany, aby osiągnąć swoje cele.",0
"Życie jest zbyt krótkie, aby nie mieć trochę zabawy!",1
"""Czuję się tak, jakbym został pozbawiony wszystkiego, co miałem. Czuję się jakbym został wyrzucony na zewnątrz, bez celu i bez nadziei.""",2
"""Nie chcę iść tam, boję się, co może się tam znajdować.""",3
"""Jestem zmęczony twoim brakiem szacunku i nie będę dłużej tolerować twojego zachowania! Nie możesz po prostu uszanować moich uczuć i potrzeb? Zdajesz sobie sprawę, że twoje zachowanie jest nie do zniesienia?!""",4
